[harness] tree 8130e4d
[SIM_TUNE] {"DAWN_LIVE":1,"STATE_RECORDS":1,"LAND_KNOW":1,"PEER_SEATS":1,"FOUND_DRIFT":1,"ABSORB_ORG_ERA":1,"TRIBUTE_UP":0.33,"ENGULF":8,"FEAR_REACH":1,"WAR_FINISH":1,"SMALL_WAR":8,"RELIEF_REACH":1,"EXCH_WAVE":3,"TECH_USE":1,"VASSAL_LEVY":0.5,"DISSOLVE_CORE":1,"SETT_STRIDE":3,"TRADE_STRIDE":5,"LEAN_YEAR":1}
[peopleSim] hearth pin Nile picked at tile (138,40) (27.0E 30.0N) — maturity deferred to the stagger law
[peopleSim] hearth pin Mesopotamia picked at tile (149,38) (43.5E 33.0N) — maturity deferred to the stagger law
[peopleSim] hearth pin Indus picked at tile (167,41) (70.5E 28.5N) — maturity deferred to the stagger law
[peopleSim] hearth pin Yellow River picked at tile (196,38) (114.0E 33.0N) — maturity deferred to the stagger law
[peopleSim] hearth candidate at (138,40) (27.0E 30.0N) score 6.39 pkg=wheat(suit 0.92) — ARMED: ~974y of peopled-basin time from maturity
[peopleSim] hearth candidate at (149,38) (43.5E 33.0N) score 4.32 pkg=wheat(suit 0.69) — ARMED: ~1311y of peopled-basin time from maturity
[peopleSim] hearth candidate at (167,41) (70.5E 28.5N) score 6.34 pkg=wheat(suit 0.98) — ARMED: ~922y of peopled-basin time from maturity
[peopleSim] hearth candidate at (196,38) (114.0E 33.0N) score 4.11 pkg=rice(suit 0.81) — ARMED: ~3106y of peopled-basin time from maturity
[peopleSim] hearth candidate at (58,38) (-93.0E 33.0N) score 5.34 pkg=maize(suit 0.87) — ARMED: ~5148y of peopled-basin time from maturity
[peopleSim] hearth candidate at (111,53) (-13.5E 10.5N) score 1.76 pkg=sorghum(suit 0.64) — ARMED: ~3133y of peopled-basin time from maturity
[peopleSim] hearth candidate at (140,73) (30.0E -19.5N) score 1.32 pkg=tubers(suit 0.93) — ARMED: ~3243y of peopled-basin time from maturity
[peopleSim] hearth candidate at (77,72) (-64.5E -18.0N) score 0.87 pkg=tubers(suit 0.57) — ARMED: ~5283y of peopled-basin time from maturity
[peopleSim] hearth candidate at (31,23) (-133.5E 55.5N) score 0.50 — ARMED: ~13000y of peopled-basin time from maturity
[peopleSim] hearth candidate at (117,23) (-4.5E 55.5N) score 0.50 — ARMED: ~13000y of peopled-basin time from maturity

=== EGYPT AUTOPSY  480x240 (tw=240)  seed 8817  box lon 24..36 lat 20..33 (66 land tiles) ===
  step | box: sett  Σpeople | largest (people/urban  fed  dis  org) cid | realm@box: id  boxT  worldT   km²  mem  cap/load  fronts | field: Σpop  Σcap
          └ Marched to war against Yuzylugoya.
   17150  war.began              from=65 to=67 name=Yuzylugoya
          └ Marched to war against Yuzylugoya.
   17150  war.began              from=30 to=63 name=Pēüffìrọ̀lě
          └ Marched to war against Hìuxkòulǐā.
   17178  settlement.dissolved   s=22 why=core sName=Tị̄lā
          └ Tị̄lā faded back into the countryside.
   17179  settlement.dissolved   s=21 why=core sName=Nǐfpù
          └ Nǐfpù faded back into the countryside.
   17180  settlement.dissolved   s=20 why=core sName=Mápị̄rọ̀
          └ Mápị̄rọ̀ faded back into the countryside.
   17181  settlement.dissolved   s=19 why=core sName=Pùtǔ
          └ Pùtǔ faded back into the countryside.
   17200  settlement.founded     s=72 sName=Ǔltǔkò kind=crystallized
          └ Ǔltǔkò was founded.
   17200  settlement.founded     s=72 sName=Ǔltǔkò city=1
          └ The city of Ǔltǔkò arose.
   17200  war.began              from=2 to=61 name=Fùlpūlěā
          └ Marched to war against Fị̀lpìlǐ.
   17215  market.dearth          s=2 sName=Fùlpū
          └ Dearth in Fùlpū — bread at famine prices in the market.
   17225  settlement.founded     s=73 sName=Lụ̄ňākú kind=crystallized
          └ Lụ̄ňākú was founded.
   17225  settlement.founded     s=73 sName=Lụ̄ňākú city=1
          └ The city of Lụ̄ňākú arose.
   17250  settlement.founded     s=74 sName=Fùlpūrụ́ kind=crystallized
          └ Fùlpūrụ́ was founded.
   17250  settlement.founded     s=74 sName=Fùlpūrụ́ city=1
          └ The city of Fùlpūrụ́ arose.
   17250  war.began              from=2 to=43 name=Fùlpūlěā
          └ Marched to war against Daphut'ebyaa.
   17250  war.began              from=67 to=44 name=Yuzylugoya
          └ Marched to war against Yomkhata.
   17275  settlement.founded     s=75 sName=Ňúpīkò kind=crystallized
          └ Ňúpīkò was founded.
   17275  settlement.founded     s=75 sName=Ňúpīkò city=1
          └ The city of Ňúpīkò arose.
   17287  settlement.annexed     s=12 sName=Zyibayamphibta from=41 fromName=Zyibayamphibtaya to=12 toName=Zyibayamphibtaya
          └ Peacefully absorbed Zyibayamphibta from Zyibayamphibtaya.
   17300  war.began              from=12 to=41 name=Zyibayamphibtaya
          └ Marched to war against Zyibayamphibtaya.
   17309  succession.crisis      name=Yuzylugoya
          └ The royal line failed — an interregnum of rival claimants.
   17350  settlement.founded     s=77 sName=Lụ̄nlākò kind=crystallized
          └ Lụ̄nlākò was founded.
   17350  settlement.founded     s=77 sName=Lụ̄nlākò city=1
          └ The city of Lụ̄nlākò arose.
   17350  war.ended              how=siegeLifted to=67 toName=Yuzylugoya name=Yomkhata
          └ The war with Yomkhata ended.
   17374  settlement.dissolved   s=26 why=core sName=Pitumpa
          └ Pitumpa faded back into the countryside.
   17400  settlement.founded     s=78 sName=Zomfibuth kind=crystallized
          └ Zomfibuth was founded.
   17400  settlement.founded     s=78 sName=Zomfibuth city=1
          └ The city of Zomfibuth arose.
   17400  war.ended              how=siegeLifted to=63 toName=Hìuxkòulǐā name=Pēüffìrọ̀lě
          └ The war with Pēüffìrọ̀lě ended.
   17427  market.dearth          s=12 sName=Zyibayamphibta
          └ Dearth in Zyibayamphibta — bread at famine prices in the market.
   17437  polity.seceded         from=12 fromName=Zyibayamphibtaya
          └ Broke away from Zyibayamphibtaya in a war of secession.
   17437  settlement.annexed     s=2 sName=Fùlpū from=2 fromName=Fùlpūlěā to=1 toName=Ňěňní
          └ Peacefully absorbed Fùlpū from Fùlpūlěā.
   17450  war.began              from=67 to=65 name=Yuzylugoya
          └ Marched to war against Yuzylugoya.
   17450  war.began              from=1 to=61 name=Ňěňní
          └ Marched to war against Fị̀lpìlǐ.
   17450  war.ended              how=siegeLifted to=48 toName=Yamfaputayaa name=Zyibayamphibtaya
          └ The war with Zyibayamphibtaya ended.
   17479  market.dearth          s=41 sName=T'imnumu
          └ Dearth in T'imnumu — bread at famine prices in the market.
   17550  war.ended              how=siegeLifted to=41 toName=Zyibayamphibtaya name=Zyibayamphibtaya
          └ The war with Zyibayamphibtaya ended.
   17550  war.indemnity          to=12 toName=Zyibayamphibtaya name=Zyibayamphibtaya
          └ Zyibayamphibtaya paid a heavy indemnity to Zyibayamphibtaya at the peace.
   17565  settlement.dissolved   s=35 why=core sName=Tị̄lākò
          └ Tị̄lākò faded back into the countryside.
   17566  settlement.dissolved   s=34 why=core sName=Lélā
          └ Lélā faded back into the countryside.
   17567  settlement.dissolved   s=33 why=core sName=Énfǐu
          └ Énfǐu faded back into the countryside.
   17568  settlement.dissolved   s=32 why=core sName=Fùlpūkò
          └ Fùlpūkò faded back into the countryside.
   17569  settlement.dissolved   s=31 why=core sName=Ňúpīkò
          └ Ňúpīkò faded back into the countryside.
   17575  settlement.founded     s=83 sName=Ňǐňtụ̌ị kind=crystallized
          └ Ňǐňtụ̌ị was founded.
   17575  settlement.founded     s=83 sName=Ňǐňtụ̌ị city=1
          └ The city of Ňǐňtụ̌ị arose.
   17575  settlement.founded     s=84 sName=Ǎịmrà city=1
          └ The city of Ǎịmrà arose.
   17587  polity.submitted       how=submission to=30 toName=Pēüffìrọ̀lě name=Yomkhata
          └ Facing hopeless odds, the court of Yomkhata bowed to Pēüffìrọ̀lě — keeping its throne at the price of tribute.
   17587  settlement.annexed     s=12 sName=Zyibayamphibta from=12 fromName=Zyibayamphibtaya to=11 toName=Pephamdoya
          └ Peacefully absorbed Zyibayamphibta from Zyibayamphibtaya.
   17587  polity.ended           how=dissolved name=Zyibayamphibtaya
          └ Dissolved — its last cities scattered or fell silent.
   17589  settlement.tier        s=28 sName=Fọ́ịlpì
          └ Fọ́ịlpì grew into a metropolis (899,000 souls).
   17600  market.dearth          s=28 sName=Fọ́ịlpì
          └ Dearth in Fọ́ịlpì — bread at famine prices in the market.
   17600  settlement.founded     s=85 sName=Fàkò city=1
          └ The city of Fàkò arose.
   17600  war.began              from=48 to=11 name=Yamfaputayaa
          └ Marched to war against Pephamdoya.
   17625  settlement.founded     s=87 sName=Kìtlà kind=crystallized
          └ Kìtlà was founded.
   17625  settlement.founded     s=87 sName=Kìtlà city=1
          └ The city of Kìtlà arose.
   17625  settlement.founded     s=88 sName=Fùppī city=1
          └ The city of Fùppī arose.
   17650  war.began              from=48 to=1 name=Yamfaputayaa
          └ Marched to war against Ňěňní.
   17650  war.ended              how=siegeLifted to=67 toName=Yuzylugoya name=Yuzylugoya
          └ The war with Yuzylugoya ended.
   17678  market.dearth          s=1 sName=Ňěňní
          └ Dearth in Ňěňní — bread at famine prices in the market.
   17700  settlement.founded     s=89 sName=Srathap city=1
          └ The city of Srathap arose.
   17713  settlement.abandoned   s=25 sName=Kólpì
          └ Kólpì was abandoned.
   17725  settlement.founded     s=90 sName=Tú'ùkò kind=crystallized
          └ Tú'ùkò was founded.
   17725  settlement.founded     s=90 sName=Tú'ùkò city=1
          └ The city of Tú'ùkò arose.
   17737  settlement.annexed     s=28 sName=Fọ́ịlpì from=2 fromName=Fùlpūlěā to=1 toName=Ňěňní
          └ Peacefully absorbed Fọ́ịlpì from Fùlpūlěā.
   17750  settlement.founded     s=91 sName=Xóuňtụ̌ị city=1
          └ The city of Xóuňtụ̌ị arose.
   17750  war.began              from=11 to=41 name=Pephamdoya
          └ Marched to war against Zyibayamphibtaya.
   17760  settlement.founded     s=93 sName=Mùpíükú kind=planted
          └ Mùpíükú was founded.
   17760  town.planted           s=93 sName=Mùpíükú
          └ The crown chartered Mùpíükú to govern the countryside.
   17761  settlement.dissolved   s=39 why=core sName=Nǔfīukú
          └ Nǔfīukú faded back into the countryside.
   17762  settlement.dissolved   s=38 why=core sName=Nị̀ppè
          └ Nị̀ppè faded back into the countryside.
   17763  settlement.dissolved   s=37 why=core sName=Hǐlhụ̌
          └ Hǐlhụ̌ faded back into the countryside.
   17764  settlement.dissolved   s=36 why=core sName=Fǒu'tà
          └ Fǒu'tà faded back into the countryside.
   17775  settlement.founded     s=97 sName=Sùňtụ̌ị city=1
          └ The city of Sùňtụ̌ị arose.
   17800  settlement.founded     s=98 sName=Ákò city=1
          └ The city of Ákò arose.
   17800  war.began              from=48 to=43 name=Yamfaputayaa
          └ Marched to war against Daphut'ebyaa as the succession failed.
   17825  settlement.founded     s=100 sName=Tìttíu city=1
          └ The city of Tìttíu arose.
   17828  market.dearth          s=43 sName=Daphut'eb
          └ Dearth in Daphut'eb — bread at famine prices in the market.
   17829  market.dearth          s=48 sName=Yamfaputa
          └ Dearth in Yamfaputa — bread at famine prices in the market.
   17834  succession.crisis      name=Pephamdoya
          └ The royal line failed — an interregnum of rival claimants.
   17850  settlement.founded     s=101 sName=Lākú city=1
          └ The city of Lākú arose.
   17856  settlement.lapsed      s=93 sName=Mùpíükú from=1 fromName=Ňěňní
          └ Mùpíükú slipped free of Ňěňní.
   17856  polity.receded         s=93 n=1 sName=Mùpíükú name=Ňěňní
          └ The grip of Ňěňní failed, and the marches beyond Mùpíükú were left to their own devices.
   17856  polity.founded         how=frontier from=-1 name=Mùpíükúlǐā
          └ Mùpíükú declared itself a sovereign realm.
   17857  settlement.tier        s=43 sName=Daphut'eb
          └ Daphut'eb grew into a metropolis (609,000 souls).
   17857  settlement.tier        s=48 sName=Yamfaputa
          └ Yamfaputa grew into a metropolis (659,000 souls).
   17887  polity.seceded         from=30 fromName=Pēüffìrọ̀lě
          └ Broke away from Pēüffìrọ̀lě in a war of secession.
   17887  settlement.annexed     s=1 sName=Ňěňní from=1 fromName=Ňěňní to=93 toName=Mùpíükúlǐā
          └ Peacefully absorbed Ňěňní from Ňěňní.
   17887  polity.ended           how=dissolved name=Fùlpūlěā
          └ Dissolved — its last cities scattered or fell silent.
   17900  war.began              from=30 to=1 name=Pēüffìrọ̀lě
          └ Marched to war against Ňěňní.
   18000  war.began              from=93 to=1 name=Mùpíükúlǐā
          └ Marched to war against Ňěňní.
   18001  settlement.abandoned   s=28 sName=Fọ́ịlpì
          └ Fọ́ịlpì was abandoned.
   18037  polity.submitted       how=union to=48 toName=Yamfaputayaa name=Pephamdoya
          └ In the troubles of the succession, the court of Pephamdoya joined its crown to Yamfaputayaa — one senior throne, two realms.
   18037  settlement.annexed     s=11 sName=Pephamdo from=11 fromName=Pephamdoya to=48 toName=Yamfaputayaa
          └ Peacefully absorbed Pephamdo from Pephamdoya.
   18037  settlement.annexed     s=12 sName=Zyibayamphibta from=11 fromName=Pephamdoya to=48 toName=Yamfaputayaa
          └ Peacefully absorbed Zyibayamphibta from Pephamdoya.
   18037  polity.ended           how=integrated byName=Yamfaputayaa name=Pephamdoya
          └ Dissolved — its last cities scattered or fell silent.
   18050  war.began              from=29 to=85 name=Láhā
          └ Marched to war against Fàkò.
   18050  war.began              from=1 to=93 name=Ňěňní
          └ Marched to war against Mùpíükúlǐā.
   18050  war.ended              how=siegeLifted to=48 toName=Yamfaputayaa name=Ňěňní
          └ The war with Ňěňní ended.
   18050  war.ended              how=siegeLifted to=61 toName=Fị̀lpìlǐ name=Ňěňní
          └ The war with Ňěňní ended.
   18073  market.dearth          s=2 sName=Fùlpū
          └ Dearth in Fùlpū — bread at famine prices in the market.
   18075  settlement.founded     s=105 sName=Fị̀tlà city=1
          └ The city of Fị̀tlà arose.
   18144  settlement.lapsed      s=93 sName=Mùpíükú from=93 fromName=Mùpíükúlǐā
          └ Mùpíükú slipped free of Mùpíükúlǐā.
   18144  polity.receded         s=93 n=1 sName=Mùpíükú name=Mùpíükúlǐā
          └ The grip of Mùpíükúlǐā failed, and the marches beyond Mùpíükú were left to their own devices.
   18145  settlement.tier        s=85 sName=Fàkò
          └ Fàkò grew into a metropolis (1,200,000 souls).
   18150  war.began              from=1 to=43 name=Ňěňní
          └ Renewed the old war against Daphut'ebyaa.
   18150  war.began              from=61 to=85 name=Fị̀lpìlǐ
          └ Marched to war against Fàkò.
   18187  polity.seceded         from=48 fromName=Yamfaputayaa
          └ Broke away from Yamfaputayaa in a war of secession.
   18200  war.began              from=43 to=48 name=Daphut'ebyaa
          └ Marched to war against Yamfaputayaa.
   18209  succession.crisis      name=Fàkò
          └ The royal line failed — an interregnum of rival claimants.
   18250  war.began              from=85 to=1 name=Fàkò
          └ Marched to war against Ňěňní.
   18261  market.dearth          s=12 sName=Zyibayamphibta
          └ Dearth in Zyibayamphibta — bread at famine prices in the market.
   18288  settlement.lapsed      s=93 sName=Mùpíükú from=93 fromName=Mùpíükúlǐā
          └ Mùpíükú slipped free of Mùpíükúlǐā.
   18288  polity.receded         s=93 n=1 sName=Mùpíükú name=Mùpíükúlǐā
          └ The grip of Mùpíükúlǐā failed, and the marches beyond Mùpíükú were left to their own devices.
   18300  war.began              from=43 to=93 name=Daphut'ebyaa
          └ Marched to war against Mùpíükúlǐā.
   18300  war.began              from=85 to=61 name=Fàkò
          └ Marched to war against Fị̀lpìlǐ.
   18334  succession.crisis      name=Fàkò
          └ The royal line failed — an interregnum of rival claimants.
   18340  settlement.dissolved   s=60 why=core sName=Nǔfīukú
          └ Nǔfīukú faded back into the countryside.
   18350  war.began              from=78 to=41 name=Yamfaputa
          └ Marched to war against Zyibayamphibtaya.
   18350  war.began              from=43 to=78 name=Daphut'ebyaa
          └ Marched to war against Yamfaputa.
   18350  war.began              from=48 to=78 name=Yamfaputayaa
          └ Marched to war against Yamfaputa.
   18350  war.ended              how=siegeLifted to=30 toName=Pēüffìrọ̀lě name=Ňěňní
          └ The war with Ňěňní ended.
   18375  settlement.founded     s=114 sName=Ňǐllà city=1
          └ The city of Ňǐllà arose.
   18376  market.dearth          s=41 sName=T'imnumu
          └ Dearth in T'imnumu — bread at famine prices in the market.
   18432  settlement.lapsed      s=93 sName=Mùpíükú from=93 fromName=Mùpíükúlǐā
          └ Mùpíükú slipped free of Mùpíükúlǐā.
   18432  polity.receded         s=93 n=1 sName=Mùpíükú name=Mùpíükúlǐā
          └ The grip of Mùpíükúlǐā failed, and the marches beyond Mùpíükú were left to their own devices.
   18487  polity.submitted       how=submission to=1 toName=Ňěňní name=Pēüffìrọ̀lě
          └ Facing hopeless odds, the court of Pēüffìrọ̀lě bowed to Ňěňní — keeping its throne at the price of tribute.
   18487  settlement.annexed     s=44 sName=Yomkhata from=44 fromName=Yomkhata to=1 toName=Ňěňní
          └ Peacefully absorbed Yomkhata from Yomkhata.
   18487  polity.ended           how=dissolved name=Yomkhata
          └ Dissolved — its last cities scattered or fell silent.
   18500  settlement.founded     s=120 sName=Lụ̄nlākò city=1
          └ The city of Lụ̄nlākò arose.
   18500  war.began              from=93 to=61 name=Mùpíükúlǐā
          └ Marched to war against Fị̀lpìlǐ.
   18500  war.ended              how=siegeLifted to=85 toName=Fàkò name=Ňěňní
          └ The war with Ňěňní ended; some 14 soldiers never came home.
   18500  war.indemnity          to=85 toName=Fàkò name=Ňěňní
          └ Ňěňní paid a heavy indemnity to Fàkò at the peace.
   18512  market.dearth          s=1 sName=Ňěňní
          └ Dearth in Ňěňní — bread at famine prices in the market.
   18533  settlement.dissolved   s=67 why=core sName=T'imyamza
          └ T'imyamza faded back into the countryside.
   18534  settlement.dissolved   s=66 why=core sName=Mùpíü
          └ Mùpíü faded back into the countryside.
   18536  settlement.dissolved   s=64 why=core sName=Sírụ́
          └ Sírụ́ faded back into the countryside.
   18575  settlement.founded     s=121 sName=Hūfpù kind=crystallized
          └ Hūfpù was founded.
   18575  settlement.founded     s=121 sName=Hūfpù city=1
          └ The city of Hūfpù arose.
   18575  settlement.founded     s=122 sName=Damp'inum city=1
          └ The city of Damp'inum arose.
   18576  settlement.lapsed      s=93 sName=Mùpíükú from=93 fromName=Mùpíükúlǐā
          └ Mùpíükú slipped free of Mùpíükúlǐā.
   18576  polity.receded         s=93 n=1 sName=Mùpíükú name=Mùpíükúlǐā
          └ The grip of Mùpíükúlǐā failed, and the marches beyond Mùpíükú were left to their own devices.
   18584  succession.crisis      name=Yamfaputa
          └ The royal line failed — an interregnum of rival claimants.
   18600  plague.outbreak        s=72 sName=Ǔltǔkò
          └ Plague broke out in Ǔltǔkò and swept through the realm.
   18600  plague.outbreak        s=89 sName=Srathap
          └ Plague broke out in Srathap and swept through the realm.
   18600  plague.outbreak        s=93 sName=Mùpíükú
          └ Plague broke out in Mùpíükú and swept through the realm.
   18600  plague.outbreak        s=101 sName=Lākú
          └ Plague broke out in Lākú and swept through the realm.
   18600  plague.virginSoil      s=93 sName=Mùpíükú mortality=0.69
          └ A pestilence unknown to Mùpíükú came ashore with the strangers, and they had no defence against it.
   18600  settlement.founded     s=123 sName=Xīrtụ̌ị kind=crystallized
          └ Xīrtụ̌ị was founded.
   18600  settlement.founded     s=123 sName=Xīrtụ̌ị city=1
          └ The city of Xīrtụ̌ị arose.
   18600  war.began              from=1 to=78 name=Ňěňní
          └ Marched to war against Yamfaputa as the succession failed.
   18600  war.ended              how=siegeLifted to=78 toName=Yamfaputa name=Zyibayamphibtaya
          └ The war with Zyibayamphibtaya ended.
   18603  plague.outbreak        s=43 sName=Daphut'eb
          └ Plague broke out in Daphut'eb and swept through the realm.
   18622  plague.outbreak        s=41 sName=T'imnumu
          └ Plague broke out in T'imnumu and swept through the realm.
   18637  polity.seceded         from=48 fromName=Yamfaputayaa
          └ Broke away from Yamfaputayaa in a war of secession.
   18638  plague.outbreak        s=11 sName=Pephamdo
          └ Plague broke out in Pephamdo and swept through the realm.
   18650  settlement.founded     s=124 sName=Fōnkū kind=crystallized
          └ Fōnkū was founded.
   18650  settlement.founded     s=124 sName=Fōnkū city=1
          └ The city of Fōnkū arose.
   18662  market.dearth          s=43 sName=Daphut'eb
          └ Dearth in Daphut'eb — bread at famine prices in the market.
   18663  market.dearth          s=48 sName=Yamfaputa
          └ Dearth in Yamfaputa — bread at famine prices in the market.
   18720  settlement.lapsed      s=93 sName=Mùpíükú from=93 fromName=Mùpíükúlǐā
          └ Mùpíükú slipped free of Mùpíükúlǐā.
   18720  polity.receded         s=93 n=1 sName=Mùpíükú name=Mùpíükúlǐā
          └ The grip of Mùpíükúlǐā failed, and the marches beyond Mùpíükú were left to their own devices.
   18720  settlement.founded     s=127 sName=Tambapaz kind=planted
          └ Tambapaz was founded.
   18720  town.planted           s=127 sName=Tambapaz
          └ The crown chartered Tambapaz to govern the countryside.
   18720  settlement.founded     s=129 sName=Xóuthị̌ kind=planted
          └ Xóuthị̌ was founded.
   18720  town.planted           s=129 sName=Xóuthị̌
          └ The crown chartered Xóuthị̌ to govern the countryside.
   18731  settlement.dissolved   s=69 why=core sName=Kótlà
          └ Kótlà faded back into the countryside.
   18735  plague.outbreak        s=44 sName=Yomkhata
          └ Plague broke out in Yomkhata and swept through the realm.
   18750  settlement.founded     s=133 sName=Mìnkū kind=crystallized
          └ Mìnkū was founded.
   18750  settlement.founded     s=133 sName=Mìnkū city=1
          └ The city of Mìnkū arose.
   18750  war.began              from=93 to=43 name=Mùpíükúlǐā
          └ Marched to war against Daphut'ebyaa as the succession failed.
   18787  polity.submitted       how=submission to=85 toName=Fàkò name=Hìuxkòulǐā
          └ Facing hopeless odds, the court of Hìuxkòulǐā bowed to Fàkò — keeping its throne at the price of tribute.
   18787  settlement.annexed     s=12 sName=Zyibayamphibta from=48 fromName=Yamfaputayaa to=11 toName=Pephamdoya
          └ Peacefully absorbed Zyibayamphibta from Yamfaputayaa.
   18787  settlement.annexed     s=12 sName=Zyibayamphibta from=11 fromName=Pephamdoya to=67 toName=Yuzylugoya
          └ Peacefully absorbed Zyibayamphibta from Pephamdoya.
   18787  polity.ended           how=dissolved name=Yamfaputayaa
          └ Dissolved — its last cities scattered or fell silent.
   18788  settlement.abandoned   s=100 sName=Tìttíu
          └ Tìttíu was abandoned.
   18798  settlement.abandoned   s=75 sName=Ňúpīkò
          └ Ňúpīkò was abandoned.
   18798  settlement.abandoned   s=98 sName=Ákò
          └ Ákò was abandoned.
   18800  war.began              from=78 to=11 name=Yamfaputa
          └ Marched to war against Pephamdoya.
   18807  settlement.abandoned   s=83 sName=Ňǐňtụ̌ị
          └ Ňǐňtụ̌ị was abandoned.
   18819  settlement.abandoned   s=72 sName=Ǔltǔkò
          └ Ǔltǔkò was abandoned.
   18819  settlement.abandoned   s=73 sName=Lụ̄ňākú
          └ Lụ̄ňākú was abandoned.
   18819  settlement.abandoned   s=74 sName=Fùlpūrụ́
          └ Fùlpūrụ́ was abandoned.
   18819  settlement.abandoned   s=77 sName=Lụ̄nlākò
          └ Lụ̄nlākò was abandoned.
   18819  settlement.abandoned   s=87 sName=Kìtlà
          └ Kìtlà was abandoned.
   18819  settlement.abandoned   s=89 sName=Srathap
          └ Srathap was abandoned.
   18819  settlement.abandoned   s=91 sName=Xóuňtụ̌ị
          └ Xóuňtụ̌ị was abandoned.
   18819  settlement.abandoned   s=97 sName=Sùňtụ̌ị
          └ Sùňtụ̌ị was abandoned.
   18820  settlement.abandoned   s=90 sName=Tú'ùkò
          └ Tú'ùkò was abandoned.
   18825  settlement.founded     s=136 sName=Hǔlrá kind=crystallized
          └ Hǔlrá was founded.
   18825  settlement.founded     s=136 sName=Hǔlrá city=1
          └ The city of Hǔlrá arose.
   18834  succession.crisis      name=Daphut'ebyaa
          └ The royal line failed — an interregnum of rival claimants.
   18839  settlement.abandoned   s=101 sName=Lākú
          └ Lākú was abandoned.
   18839  settlement.abandoned   s=105 sName=Fị̀tlà
          └ Fị̀tlà was abandoned.
   18839  settlement.abandoned   s=121 sName=Hūfpù
          └ Hūfpù was abandoned.
   18839  settlement.abandoned   s=122 sName=Damp'inum
          └ Damp'inum was abandoned.
   18842  settlement.abandoned   s=114 sName=Ňǐllà
          └ Ňǐllà was abandoned.
   18843  settlement.abandoned   s=120 sName=Lụ̄nlākò
          └ Lụ̄nlākò was abandoned.
   18850  settlement.founded     s=138 sName=Lụ̄rǎkú kind=crystallized
          └ Lụ̄rǎkú was founded.
   18850  settlement.founded     s=138 sName=Lụ̄rǎkú city=1
          └ The city of Lụ̄rǎkú arose.
   18850  settlement.founded     s=139 sName=Lāfpù city=1
          └ The city of Lāfpù arose.
   18850  settlement.founded     s=140 sName=T'imp'atzyug city=1
          └ The city of T'imp'atzyug arose.
   18864  settlement.lapsed      s=93 sName=Mùpíükú from=93 fromName=Mùpíükúlǐā
          └ Mùpíükú slipped free of Mùpíükúlǐā.
   18864  polity.receded         s=93 n=1 sName=Mùpíükú name=Mùpíükúlǐā
          └ The grip of Mùpíükúlǐā failed, and the marches beyond Mùpíükú were left to their own devices.
   18864  settlement.lapsed      s=127 sName=Tambapaz from=78 fromName=Yamfaputa
          └ Tambapaz slipped free of Yamfaputa.
   18864  polity.receded         s=127 n=1 sName=Tambapaz name=Yamfaputa
          └ The grip of Yamfaputa failed, and the marches beyond Tambapaz were left to their own devices.
   18864  settlement.lapsed      s=129 sName=Xóuthị̌ from=85 fromName=Fàkò
          └ Xóuthị̌ slipped free of Fàkò.
   18864  polity.receded         s=129 n=1 sName=Xóuthị̌ name=Fàkò
          └ The grip of Fàkò failed, and the marches beyond Xóuthị̌ were left to their own devices.
   18875  settlement.founded     s=141 sName=Tíụ'ụ̄kò kind=crystallized
          └ Tíụ'ụ̄kò was founded.
   18875  settlement.founded     s=141 sName=Tíụ'ụ̄kò city=1
          └ The city of Tíụ'ụ̄kò arose.
   18875  settlement.founded     s=142 sName=Fị́là city=1
          └ The city of Fị́là arose.
   18875  settlement.founded     s=143 sName=Pefayok city=1
          └ The city of Pefayok arose.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  famine.struck          
          └ A famine gripped the land.
   18900  settlement.founded     s=144 sName=Mìnsī kind=crystallized
          └ Mìnsī was founded.
   18900  settlement.founded     s=144 sName=Mìnsī city=1
          └ The city of Mìnsī arose.
   18900  settlement.founded     s=145 sName=Lǎňní city=1
          └ The city of Lǎňní arose.
   18925  settlement.founded     s=146 sName=Pótǎ kind=crystallized
          └ Pótǎ was founded.
   18925  settlement.founded     s=146 sName=Pótǎ city=1
          └ The city of Pótǎ arose.
   18925  settlement.founded     s=147 sName=Fùppī city=1
          └ The city of Fùppī arose.
   18950  settlement.founded     s=148 sName=Fị̀tlà kind=crystallized
          └ Fị̀tlà was founded.
   18950  settlement.founded     s=148 sName=Fị̀tlà city=1
          └ The city of Fị̀tlà arose.
   18950  settlement.founded     s=149 sName=Ūxkòu city=1
          └ The city of Ūxkòu arose.
   18950  war.began              from=93 to=78 name=Mùpíükúlǐā
          └ Marched to war against Yamfaputa.
   18975  settlement.founded     s=150 sName=Ǔptǔrụ́ kind=crystallized
          └ Ǔptǔrụ́ was founded.
   18975  settlement.founded     s=150 sName=Ǔptǔrụ́ city=1
          └ The city of Ǔptǔrụ́ arose.
   18975  settlement.founded     s=151 sName=Xụ́xkòu city=1
          └ The city of Xụ́xkòu arose.
   19000  settlement.founded     s=153 sName=Pụ̀pàrụ́ kind=crystallized
          └ Pụ̀pàrụ́ was founded.
